time,kwh,temperature,date,hours,day,Day,occ,year,month
1/8/2015 21:30,231.579,9,1/8/2015,1290,Thursday,weekday,no,2015,1
1/8/2015 22:00,227.934,7,1/8/2015,1320,Thursday,weekday,no,2015,1
1/8/2015 22:30,232.443,7,1/8/2015,1350,Thursday,weekday,no,2015,1
1/8/2015 23:00,229.239,5,1/8/2015,1380,Thursday,weekday,no,2015,1
1/8/2015 23:30,235.287,5,1/8/2015,1410,Thursday,weekday,no,2015,1
1/9/2015 0:00,47.349,4,1/9/2015,0,Friday,weekday,no,2015,1
1/9/2015 0:30,25.677,4,1/9/2015,30,Friday,weekday,no,2015,1
1/9/2015 1:00,26.361,3,1/9/2015,60,Friday,weekday,no,2015,1
1/9/2015 1:30,33.417,3,1/9/2015,90,Friday,weekday,no,2015,1
1/9/2015 2:00,36.837,3,1/9/2015,120,Friday,weekday,no,2015,1
1/9/2015 2:30,38.565,3,1/9/2015,150,Friday,weekday,no,2015,1
1/9/2015 3:00,248.472,4,1/9/2015,180,Friday,weekday,no,2015,1
1/9/2015 3:30,275.022,4,1/9/2015,210,Friday,weekday,no,2015,1
1/9/2015 4:00,271.575,4,1/9/2015,240,Friday,weekday,no,2015,1
1/9/2015 4:30,264.474,4,1/9/2015,270,Friday,weekday,no,2015,1
1/9/2015 5:00,267.876,4,1/9/2015,300,Friday,weekday,yes,2015,1
1/9/2015 5:30,262.647,4,1/9/2015,330,Friday,weekday,yes,2015,1
1/9/2015 6:00,279.81,4,1/9/2015,360,Friday,weekday,yes,2015,1
1/9/2015 6:30,329.751,4,1/9/2015,390,Friday,weekday,yes,2015,1
1/9/2015 7:00,348.543,5,1/9/2015,420,Friday,weekday,yes,2015,1
1/9/2015 7:30,346.842,5,1/9/2015,450,Friday,weekday,yes,2015,1
1/9/2015 8:00,336.465,5,1/9/2015,480,Friday,weekday,yes,2015,1
1/9/2015 8:30,324.72,5,1/9/2015,510,Friday,weekday,yes,2015,1
1/9/2015 9:00,302.337,4,1/9/2015,540,Friday,weekday,yes,2015,1
1/9/2015 9:30,292.428,4,1/9/2015,570,Friday,weekday,yes,2015,1
1/9/2015 10:00,287.37,3,1/9/2015,600,Friday,weekday,yes,2015,1
1/9/2015 10:30,283.356,3,1/9/2015,630,Friday,weekday,yes,2015,1
1/9/2015 11:00,289.44,3,1/9/2015,660,Friday,weekday,yes,2015,1
1/9/2015 11:30,288.117,3,1/9/2015,690,Friday,weekday,yes,2015,1
1/9/2015 12:00,290.421,3,1/9/2015,720,Friday,weekday,yes,2015,1
1/9/2015 12:30,294.597,3,1/9/2015,750,Friday,weekday,yes,2015,1
1/9/2015 13:00,295.074,2,1/9/2015,780,Friday,weekday,yes,2015,1
1/9/2015 13:30,287.982,2,1/9/2015,810,Friday,weekday,yes,2015,1
1/9/2015 14:00,296.262,2,1/9/2015,840,Friday,weekday,yes,2015,1
1/9/2015 14:30,297.945,2,1/9/2015,870,Friday,weekday,yes,2015,1
1/9/2015 15:00,297.81,2,1/9/2015,900,Friday,weekday,yes,2015,1
1/9/2015 15:30,300.654,2,1/9/2015,930,Friday,weekday,yes,2015,1
1/9/2015 16:00,306.558,1,1/9/2015,960,Friday,weekday,yes,2015,1
1/9/2015 16:30,310.626,1,1/9/2015,990,Friday,weekday,yes,2015,1
1/9/2015 17:00,321.921,1,1/9/2015,1020,Friday,weekday,yes,2015,1
1/9/2015 17:30,317.313,1,1/9/2015,1050,Friday,weekday,yes,2015,1
1/9/2015 18:00,333.45,0,1/9/2015,1080,Friday,weekday,yes,2015,1
1/9/2015 18:30,337.275,0,1/9/2015,1110,Friday,weekday,no,2015,1
1/9/2015 19:00,336.24,-1,1/9/2015,1140,Friday,weekday,no,2015,1
1/9/2015 19:30,342.342,-1,1/9/2015,1170,Friday,weekday,no,2015,1
1/9/2015 20:00,338.472,-1,1/9/2015,1200,Friday,weekday,no,2015,1
1/9/2015 20:30,345.249,-1,1/9/2015,1230,Friday,weekday,no,2015,1
1/9/2015 21:00,349.533,-1,1/9/2015,1260,Friday,weekday,no,2015,1
1/9/2015 21:30,323.658,-1,1/9/2015,1290,Friday,weekday,no,2015,1
1/9/2015 22:00,325.134,-1,1/9/2015,1320,Friday,weekday,no,2015,1
1/9/2015 22:30,322.776,-1,1/9/2015,1350,Friday,weekday,no,2015,1
1/9/2015 23:00,319.104,-1,1/9/2015,1380,Friday,weekday,no,2015,1
1/9/2015 23:30,319.185,-1,1/9/2015,1410,Friday,weekday,no,2015,1
1/10/2015 0:00,69.228,-2,1/10/2015,0,Saturday,weekend,no,2015,1
1/10/2015 0:30,51.39,-2,1/10/2015,30,Saturday,weekend,no,2015,1
1/10/2015 1:00,73.908,-2,1/10/2015,60,Saturday,weekend,no,2015,1
1/10/2015 1:30,79.722,-2,1/10/2015,90,Saturday,weekend,no,2015,1
1/10/2015 2:00,80.73,2,1/10/2015,120,Saturday,weekend,no,2015,1
1/10/2015 2:30,84.348,2,1/10/2015,150,Saturday,weekend,no,2015,1
1/10/2015 3:00,320.661,6,1/10/2015,180,Saturday,weekend,no,2015,1
1/10/2015 3:30,323.01,6,1/10/2015,210,Saturday,weekend,no,2015,1
1/10/2015 4:00,314.667,10,1/10/2015,240,Saturday,weekend,no,2015,1
1/10/2015 4:30,319.23,10,1/10/2015,270,Saturday,weekend,no,2015,1
1/10/2015 5:00,315.756,12,1/10/2015,300,Saturday,weekend,yes,2015,1
1/10/2015 5:30,306.18,12,1/10/2015,330,Saturday,weekend,yes,2015,1
1/10/2015 6:00,331.839,15,1/10/2015,360,Saturday,weekend,yes,2015,1
1/10/2015 6:30,354.42,15,1/10/2015,390,Saturday,weekend,yes,2015,1
1/10/2015 7:00,351.801,15,1/10/2015,420,Saturday,weekend,yes,2015,1
1/10/2015 7:30,355.365,15,1/10/2015,450,Saturday,weekend,yes,2015,1
1/10/2015 8:00,350.919,16,1/10/2015,480,Saturday,weekend,yes,2015,1
1/10/2015 8:30,337.482,16,1/10/2015,510,Saturday,weekend,yes,2015,1
1/10/2015 9:00,313.542,17,1/10/2015,540,Saturday,weekend,yes,2015,1
1/10/2015 9:30,294.858,17,1/10/2015,570,Saturday,weekend,yes,2015,1
1/10/2015 10:00,277.254,17,1/10/2015,600,Saturday,weekend,yes,2015,1
1/10/2015 10:30,275.085,17,1/10/2015,630,Saturday,weekend,yes,2015,1
1/10/2015 11:00,261.216,19,1/10/2015,660,Saturday,weekend,yes,2015,1
1/10/2015 11:30,257.166,19,1/10/2015,690,Saturday,weekend,yes,2015,1
1/10/2015 12:00,253.737,20,1/10/2015,720,Saturday,weekend,yes,2015,1
1/10/2015 12:30,246.573,20,1/10/2015,750,Saturday,weekend,yes,2015,1
1/10/2015 13:00,245.817,21,1/10/2015,780,Saturday,weekend,yes,2015,1
1/10/2015 13:30,233.82,21,1/10/2015,810,Saturday,weekend,yes,2015,1
1/10/2015 14:00,262.53,22,1/10/2015,840,Saturday,weekend,yes,2015,1
1/10/2015 14:30,269.757,22,1/10/2015,870,Saturday,weekend,yes,2015,1
1/10/2015 15:00,274.779,23,1/10/2015,900,Saturday,weekend,yes,2015,1
1/10/2015 15:30,288.783,23,1/10/2015,930,Saturday,weekend,yes,2015,1
1/10/2015 16:00,286.434,24,1/10/2015,960,Saturday,weekend,yes,2015,1
1/10/2015 16:30,290.079,24,1/10/2015,990,Saturday,weekend,yes,2015,1
1/10/2015 17:00,297.828,24,1/10/2015,1020,Saturday,weekend,yes,2015,1
1/10/2015 17:30,290.619,24,1/10/2015,1050,Saturday,weekend,yes,2015,1
1/10/2015 18:00,254.718,24,1/10/2015,1080,Saturday,weekend,yes,2015,1
1/10/2015 18:30,258.129,24,1/10/2015,1110,Saturday,weekend,no,2015,1
1/10/2015 19:00,258.3,23,1/10/2015,1140,Saturday,weekend,no,2015,1
1/10/2015 19:30,256.851,23,1/10/2015,1170,Saturday,weekend,no,2015,1
1/10/2015 20:00,256.248,23,1/10/2015,1200,Saturday,weekend,no,2015,1
1/10/2015 20:30,251.811,23,1/10/2015,1230,Saturday,weekend,no,2015,1
1/10/2015 21:00,69.003,24,1/10/2015,1260,Saturday,weekend,no,2015,1
1/10/2015 21:30,53.442,24,1/10/2015,1290,Saturday,weekend,no,2015,1
1/10/2015 22:00,40.842,25,1/10/2015,1320,Saturday,weekend,no,2015,1
1/10/2015 22:30,41.841,25,1/10/2015,1350,Saturday,weekend,no,2015,1
1/10/2015 23:00,53.973,25,1/10/2015,1380,Saturday,weekend,no,2015,1
1/10/2015 23:30,58.599,25,1/10/2015,1410,Saturday,weekend,no,2015,1
1/11/2015 0:00,41.868,24,1/11/2015,0,Sunday,weekend,no,2015,1
1/11/2015 0:30,52.578,24,1/11/2015,30,Sunday,weekend,no,2015,1
1/11/2015 1:00,62.451,25,1/11/2015,60,Sunday,weekend,no,2015,1
1/11/2015 1:30,54.432,25,1/11/2015,90,Sunday,weekend,no,2015,1
1/11/2015 2:00,43.83,26,1/11/2015,120,Sunday,weekend,no,2015,1
1/11/2015 2:30,65.799,26,1/11/2015,150,Sunday,weekend,no,2015,1
1/11/2015 3:00,65.97,28,1/11/2015,180,Sunday,weekend,no,2015,1
1/11/2015 3:30,49.68,28,1/11/2015,210,Sunday,weekend,no,2015,1
1/11/2015 4:00,60.021,30,1/11/2015,240,Sunday,weekend,no,2015,1
1/11/2015 4:30,68.886,30,1/11/2015,270,Sunday,weekend,no,2015,1
1/11/2015 5:00,227.529,31,1/11/2015,300,Sunday,weekend,no,2015,1
1/11/2015 5:30,329.517,31,1/11/2015,330,Sunday,weekend,no,2015,1
1/11/2015 6:00,334.521,31,1/11/2015,360,Sunday,weekend,no,2015,1
1/11/2015 6:30,334.026,31,1/11/2015,390,Sunday,weekend,no,2015,1
1/11/2015 7:00,324.333,32,1/11/2015,420,Sunday,weekend,no,2015,1
1/11/2015 7:30,322.083,32,1/11/2015,450,Sunday,weekend,no,2015,1
1/11/2015 8:00,312.048,32,1/11/2015,480,Sunday,weekend,no,2015,1
1/11/2015 8:30,305.208,32,1/11/2015,510,Sunday,weekend,no,2015,1
1/11/2015 9:00,288.756,31,1/11/2015,540,Sunday,weekend,no,2015,1
1/11/2015 9:30,275.112,31,1/11/2015,570,Sunday,weekend,no,2015,1
1/11/2015 10:00,259.497,29,1/11/2015,600,Sunday,weekend,no,2015,1
1/11/2015 10:30,245.403,29,1/11/2015,630,Sunday,weekend,no,2015,1
1/11/2015 11:00,222.516,28,1/11/2015,660,Sunday,weekend,no,2015,1
1/11/2015 11:30,220.446,28,1/11/2015,690,Sunday,weekend,no,2015,1
1/11/2015 12:00,209.502,28,1/11/2015,720,Sunday,weekend,no,2015,1
1/11/2015 12:30,210.969,28,1/11/2015,750,Sunday,weekend,no,2015,1
1/11/2015 13:00,202.599,28,1/11/2015,780,Sunday,weekend,no,2015,1
1/11/2015 13:30,210.528,28,1/11/2015,810,Sunday,weekend,no,2015,1
1/11/2015 14:00,212.175,28,1/11/2015,840,Sunday,weekend,no,2015,1
1/11/2015 14:30,214.623,28,1/11/2015,870,Sunday,weekend,no,2015,1
1/11/2015 15:00,226.989,28,1/11/2015,900,Sunday,weekend,no,2015,1
1/11/2015 15:30,226.737,28,1/11/2015,930,Sunday,weekend,no,2015,1
1/11/2015 16:00,226.746,28,1/11/2015,960,Sunday,weekend,no,2015,1
1/11/2015 16:30,239.976,28,1/11/2015,990,Sunday,weekend,no,2015,1
1/11/2015 17:00,246.312,28,1/11/2015,1020,Sunday,weekend,no,2015,1
1/11/2015 17:30,248.949,28,1/11/2015,1050,Sunday,weekend,no,2015,1
1/11/2015 18:00,214.155,28,1/11/2015,1080,Sunday,weekend,no,2015,1
1/11/2015 18:30,215.874,28,1/11/2015,1110,Sunday,weekend,no,2015,1
1/11/2015 19:00,217.881,28,1/11/2015,1140,Sunday,weekend,no,2015,1
1/11/2015 19:30,213.066,28,1/11/2015,1170,Sunday,weekend,no,2015,1
1/11/2015 20:00,214.605,28,1/11/2015,1200,Sunday,weekend,no,2015,1
1/11/2015 20:30,221.13,28,1/11/2015,1230,Sunday,weekend,no,2015,1
1/11/2015 21:00,36.387,25,1/11/2015,1260,Sunday,weekend,no,2015,1
1/11/2015 21:30,24.381,25,1/11/2015,1290,Sunday,weekend,no,2015,1
1/11/2015 22:00,18.756,23,1/11/2015,1320,Sunday,weekend,no,2015,1
1/11/2015 22:30,26.523,23,1/11/2015,1350,Sunday,weekend,no,2015,1
1/11/2015 23:00,20.061,21,1/11/2015,1380,Sunday,weekend,no,2015,1
1/11/2015 23:30,33.894,21,1/11/2015,1410,Sunday,weekend,no,2015,1
1/12/2015 0:00,37.944,20,1/12/2015,0,Monday,weekday,no,2015,1
1/12/2015 0:30,30.573,20,1/12/2015,30,Monday,weekday,no,2015,1
1/12/2015 1:00,30.879,19,1/12/2015,60,Monday,weekday,no,2015,1
1/12/2015 1:30,26.721,19,1/12/2015,90,Monday,weekday,no,2015,1
1/12/2015 2:00,42.147,19,1/12/2015,120,Monday,weekday,no,2015,1
1/12/2015 2:30,37.044,19,1/12/2015,150,Monday,weekday,no,2015,1
1/12/2015 3:00,35.037,19,1/12/2015,180,Monday,weekday,no,2015,1
1/12/2015 3:30,31.473,19,1/12/2015,210,Monday,weekday,no,2015,1
1/12/2015 4:00,49.914,18,1/12/2015,240,Monday,weekday,no,2015,1
1/12/2015 4:30,41.895,18,1/12/2015,270,Monday,weekday,no,2015,1
1/12/2015 5:00,212.733,18,1/12/2015,300,Monday,weekday,yes,2015,1
1/12/2015 5:30,340.308,18,1/12/2015,330,Monday,weekday,yes,2015,1
1/12/2015 6:00,334.944,18,1/12/2015,360,Monday,weekday,yes,2015,1
1/12/2015 6:30,328.302,18,1/12/2015,390,Monday,weekday,yes,2015,1
1/12/2015 7:00,317.079,19,1/12/2015,420,Monday,weekday,yes,2015,1
1/12/2015 7:30,313.56,19,1/12/2015,450,Monday,weekday,yes,2015,1
1/12/2015 8:00,308.313,19,1/12/2015,480,Monday,weekday,yes,2015,1
1/12/2015 8:30,305.01,19,1/12/2015,510,Monday,weekday,yes,2015,1
1/12/2015 9:00,300.438,19,1/12/2015,540,Monday,weekday,yes,2015,1
1/12/2015 9:30,284.445,19,1/12/2015,570,Monday,weekday,yes,2015,1
1/12/2015 10:00,268.803,17,1/12/2015,600,Monday,weekday,yes,2015,1
1/12/2015 10:30,237.96,17,1/12/2015,630,Monday,weekday,yes,2015,1
1/12/2015 11:00,227.727,16,1/12/2015,660,Monday,weekday,yes,2015,1
1/12/2015 11:30,222.309,16,1/12/2015,690,Monday,weekday,yes,2015,1
1/12/2015 12:00,222.291,15,1/12/2015,720,Monday,weekday,yes,2015,1
1/12/2015 12:30,229.365,15,1/12/2015,750,Monday,weekday,yes,2015,1
1/12/2015 13:00,243.396,15,1/12/2015,780,Monday,weekday,yes,2015,1
1/12/2015 13:30,237.789,15,1/12/2015,810,Monday,weekday,yes,2015,1
1/12/2015 14:00,254.214,15,1/12/2015,840,Monday,weekday,yes,2015,1
1/12/2015 14:30,261.234,15,1/12/2015,870,Monday,weekday,yes,2015,1
1/12/2015 15:00,260.46,15,1/12/2015,900,Monday,weekday,yes,2015,1
1/12/2015 15:30,266.454,15,1/12/2015,930,Monday,weekday,yes,2015,1
1/12/2015 16:00,261.648,15,1/12/2015,960,Monday,weekday,yes,2015,1
1/12/2015 16:30,266.625,15,1/12/2015,990,Monday,weekday,yes,2015,1
1/12/2015 17:00,263.502,16,1/12/2015,1020,Monday,weekday,yes,2015,1
1/12/2015 17:30,278.271,16,1/12/2015,1050,Monday,weekday,yes,2015,1
1/12/2015 18:00,265.788,19,1/12/2015,1080,Monday,weekday,yes,2015,1
1/12/2015 18:30,271.242,19,1/12/2015,1110,Monday,weekday,no,2015,1
1/12/2015 19:00,273.456,19,1/12/2015,1140,Monday,weekday,no,2015,1
1/12/2015 19:30,277.767,19,1/12/2015,1170,Monday,weekday,no,2015,1
1/12/2015 20:00,277.299,19,1/12/2015,1200,Monday,weekday,no,2015,1
1/12/2015 20:30,50.706,19,1/12/2015,1230,Monday,weekday,no,2015,1
1/12/2015 21:00,38.835,18,1/12/2015,1260,Monday,weekday,no,2015,1
1/12/2015 21:30,35.577,18,1/12/2015,1290,Monday,weekday,no,2015,1
1/12/2015 22:00,49.536,17,1/12/2015,1320,Monday,weekday,no,2015,1
1/12/2015 22:30,52.866,17,1/12/2015,1350,Monday,weekday,no,2015,1
1/12/2015 23:00,33.426,17,1/12/2015,1380,Monday,weekday,no,2015,1
1/12/2015 23:30,44.874,17,1/12/2015,1410,Monday,weekday,no,2015,1
1/13/2015 0:00,55.161,17,1/13/2015,0,Tuesday,weekday,no,2015,1
1/13/2015 0:30,52.686,17,1/13/2015,30,Tuesday,weekday,no,2015,1
1/13/2015 1:00,41.481,16,1/13/2015,60,Tuesday,weekday,no,2015,1
1/13/2015 1:30,46.647,16,1/13/2015,90,Tuesday,weekday,no,2015,1
1/13/2015 2:00,63.459,16,1/13/2015,120,Tuesday,weekday,no,2015,1
1/13/2015 2:30,41.958,16,1/13/2015,150,Tuesday,weekday,no,2015,1
1/13/2015 3:00,311.868,17,1/13/2015,180,Tuesday,weekday,no,2015,1
1/13/2015 3:30,330.921,17,1/13/2015,210,Tuesday,weekday,no,2015,1
1/13/2015 4:00,324.171,17,1/13/2015,240,Tuesday,weekday,no,2015,1
1/13/2015 4:30,322.749,17,1/13/2015,270,Tuesday,weekday,no,2015,1
1/13/2015 5:00,316.692,17,1/13/2015,300,Tuesday,weekday,yes,2015,1
1/13/2015 5:30,303.543,17,1/13/2015,330,Tuesday,weekday,yes,2015,1
1/13/2015 6:00,318.312,19,1/13/2015,360,Tuesday,weekday,yes,2015,1
1/13/2015 6:30,319.5,19,1/13/2015,390,Tuesday,weekday,yes,2015,1
1/13/2015 7:00,314.226,19,1/13/2015,420,Tuesday,weekday,yes,2015,1
1/13/2015 7:30,313.533,19,1/13/2015,450,Tuesday,weekday,yes,2015,1
1/13/2015 8:00,306.486,18,1/13/2015,480,Tuesday,weekday,yes,2015,1
1/13/2015 8:30,302.31,18,1/13/2015,510,Tuesday,weekday,yes,2015,1
1/13/2015 9:00,306.693,18,1/13/2015,540,Tuesday,weekday,yes,2015,1
1/13/2015 9:30,293.967,18,1/13/2015,570,Tuesday,weekday,yes,2015,1
1/13/2015 10:00,283.995,16,1/13/2015,600,Tuesday,weekday,yes,2015,1
1/13/2015 10:30,264.231,16,1/13/2015,630,Tuesday,weekday,yes,2015,1
1/13/2015 11:00,256.14,15,1/13/2015,660,Tuesday,weekday,yes,2015,1
1/13/2015 11:30,241.596,15,1/13/2015,690,Tuesday,weekday,yes,2015,1
1/13/2015 12:00,221.319,14,1/13/2015,720,Tuesday,weekday,yes,2015,1
1/13/2015 12:30,205.389,14,1/13/2015,750,Tuesday,weekday,yes,2015,1
1/13/2015 13:00,206.064,8,1/13/2015,780,Tuesday,weekday,yes,2015,1
1/13/2015 13:30,186.129,8,1/13/2015,810,Tuesday,weekday,yes,2015,1
1/13/2015 14:00,188.685,6,1/13/2015,840,Tuesday,weekday,yes,2015,1
1/13/2015 14:30,203.13,6,1/13/2015,870,Tuesday,weekday,yes,2015,1
1/13/2015 15:00,216.189,9,1/13/2015,900,Tuesday,weekday,yes,2015,1
1/13/2015 15:30,227.889,9,1/13/2015,930,Tuesday,weekday,yes,2015,1
1/13/2015 16:00,226.008,10,1/13/2015,960,Tuesday,weekday,yes,2015,1
1/13/2015 16:30,237.879,10,1/13/2015,990,Tuesday,weekday,yes,2015,1
1/13/2015 17:00,241.173,7,1/13/2015,1020,Tuesday,weekday,yes,2015,1
1/13/2015 17:30,237.186,7,1/13/2015,1050,Tuesday,weekday,yes,2015,1
1/13/2015 18:00,255.411,7,1/13/2015,1080,Tuesday,weekday,yes,2015,1
1/13/2015 18:30,270.495,7,1/13/2015,1110,Tuesday,weekday,no,2015,1
1/13/2015 19:00,275.499,9,1/13/2015,1140,Tuesday,weekday,no,2015,1
1/13/2015 19:30,279.891,9,1/13/2015,1170,Tuesday,weekday,no,2015,1
1/13/2015 20:00,282.006,7,1/13/2015,1200,Tuesday,weekday,no,2015,1
1/13/2015 20:30,286.2,7,1/13/2015,1230,Tuesday,weekday,no,2015,1
1/13/2015 21:00,290.457,6,1/13/2015,1260,Tuesday,weekday,no,2015,1
1/13/2015 21:30,264.195,6,1/13/2015,1290,Tuesday,weekday,no,2015,1
1/13/2015 22:00,241.245,5,1/13/2015,1320,Tuesday,weekday,no,2015,1
1/13/2015 22:30,260.199,5,1/13/2015,1350,Tuesday,weekday,no,2015,1
1/13/2015 23:00,264.528,3,1/13/2015,1380,Tuesday,weekday,no,2015,1
1/13/2015 23:30,254.124,3,1/13/2015,1410,Tuesday,weekday,no,2015,1
1/14/2015 0:00,47.547,4,1/14/2015,0,Wednesday,weekday,no,2015,1
1/14/2015 0:30,29.655,4,1/14/2015,30,Wednesday,weekday,no,2015,1
1/14/2015 1:00,35.163,7,1/14/2015,60,Wednesday,weekday,no,2015,1
1/14/2015 1:30,29.484,7,1/14/2015,90,Wednesday,weekday,no,2015,1
1/14/2015 2:00,34.839,9,1/14/2015,120,Wednesday,weekday,no,2015,1
1/14/2015 2:30,31.752,9,1/14/2015,150,Wednesday,weekday,no,2015,1
1/14/2015 3:00,41.625,10,1/14/2015,180,Wednesday,weekday,no,2015,1
1/14/2015 3:30,53.955,10,1/14/2015,210,Wednesday,weekday,no,2015,1
1/14/2015 4:00,57.177,12,1/14/2015,240,Wednesday,weekday,no,2015,1
1/14/2015 4:30,45.396,12,1/14/2015,270,Wednesday,weekday,no,2015,1
1/14/2015 5:00,50.616,13,1/14/2015,300,Wednesday,weekday,yes,2015,1
1/14/2015 5:30,65.772,13,1/14/2015,330,Wednesday,weekday,yes,2015,1
1/14/2015 6:00,293.139,17,1/14/2015,360,Wednesday,weekday,yes,2015,1
1/14/2015 6:30,352.017,17,1/14/2015,390,Wednesday,weekday,yes,2015,1
1/14/2015 7:00,356.436,18,1/14/2015,420,Wednesday,weekday,yes,2015,1
1/14/2015 7:30,351.54,18,1/14/2015,450,Wednesday,weekday,yes,2015,1
1/14/2015 8:00,348.003,19,1/14/2015,480,Wednesday,weekday,yes,2015,1
1/14/2015 8:30,343.674,19,1/14/2015,510,Wednesday,weekday,yes,2015,1
1/14/2015 9:00,333.81,19,1/14/2015,540,Wednesday,weekday,yes,2015,1
1/14/2015 9:30,319.176,19,1/14/2015,570,Wednesday,weekday,yes,2015,1
1/14/2015 10:00,302.508,18,1/14/2015,600,Wednesday,weekday,yes,2015,1
1/14/2015 10:30,289.494,18,1/14/2015,630,Wednesday,weekday,yes,2015,1
1/14/2015 11:00,270.684,16,1/14/2015,660,Wednesday,weekday,yes,2015,1
1/14/2015 11:30,261.288,16,1/14/2015,690,Wednesday,weekday,yes,2015,1
1/14/2015 12:00,241.794,17,1/14/2015,720,Wednesday,weekday,yes,2015,1
1/14/2015 12:30,236.619,17,1/14/2015,750,Wednesday,weekday,yes,2015,1
1/14/2015 13:00,244.584,17,1/14/2015,780,Wednesday,weekday,yes,2015,1
1/14/2015 13:30,238.005,17,1/14/2015,810,Wednesday,weekday,yes,2015,1
1/14/2015 14:00,230.013,17,1/14/2015,840,Wednesday,weekday,yes,2015,1
1/14/2015 14:30,230.166,17,1/14/2015,870,Wednesday,weekday,yes,2015,1
1/14/2015 15:00,233.37,17,1/14/2015,900,Wednesday,weekday,yes,2015,1
1/14/2015 15:30,236.196,17,1/14/2015,930,Wednesday,weekday,yes,2015,1
1/14/2015 16:00,231.129,17,1/14/2015,960,Wednesday,weekday,yes,2015,1
1/14/2015 16:30,238.743,17,1/14/2015,990,Wednesday,weekday,yes,2015,1
1/14/2015 17:00,241.11,17,1/14/2015,1020,Wednesday,weekday,yes,2015,1
1/14/2015 17:30,251.424,17,1/14/2015,1050,Wednesday,weekday,yes,2015,1
1/14/2015 18:00,240.705,18,1/14/2015,1080,Wednesday,weekday,yes,2015,1
1/14/2015 18:30,271.593,18,1/14/2015,1110,Wednesday,weekday,no,2015,1
1/14/2015 19:00,263.142,18,1/14/2015,1140,Wednesday,weekday,no,2015,1
1/14/2015 19:30,264.789,18,1/14/2015,1170,Wednesday,weekday,no,2015,1
1/14/2015 20:00,249.417,18,1/14/2015,1200,Wednesday,weekday,no,2015,1
1/14/2015 20:30,47.592,18,1/14/2015,1230,Wednesday,weekday,no,2015,1
1/14/2015 21:00,36.387,18,1/14/2015,1260,Wednesday,weekday,no,2015,1
1/14/2015 21:30,41.31,18,1/14/2015,1290,Wednesday,weekday,no,2015,1
1/14/2015 22:00,30.402,17,1/14/2015,1320,Wednesday,weekday,no,2015,1
1/14/2015 22:30,48.492,17,1/14/2015,1350,Wednesday,weekday,no,2015,1
1/14/2015 23:00,52.398,18,1/14/2015,1380,Wednesday,weekday,no,2015,1
1/14/2015 23:30,39.582,18,1/14/2015,1410,Wednesday,weekday,no,2015,1
1/15/2015 0:00,44.55,19,1/15/2015,0,Thursday,weekday,no,2015,1
1/15/2015 0:30,49.392,19,1/15/2015,30,Thursday,weekday,no,2015,1
1/15/2015 1:00,59.814,19,1/15/2015,60,Thursday,weekday,no,2015,1
1/15/2015 1:30,32.337,19,1/15/2015,90,Thursday,weekday,no,2015,1
1/15/2015 2:00,47.412,20,1/15/2015,120,Thursday,weekday,no,2015,1
1/15/2015 2:30,54.225,20,1/15/2015,150,Thursday,weekday,no,2015,1
1/15/2015 3:00,48.573,23,1/15/2015,180,Thursday,weekday,no,2015,1
1/15/2015 3:30,39.708,23,1/15/2015,210,Thursday,weekday,no,2015,1
1/15/2015 4:00,58.716,24.5,1/15/2015,240,Thursday,weekday,no,2015,1
1/15/2015 4:30,54.099,25.75,1/15/2015,270,Thursday,weekday,no,2015,1
1/15/2015 5:00,39.213,27,1/15/2015,300,Thursday,weekday,yes,2015,1
1/15/2015 5:30,55.755,28,1/15/2015,330,Thursday,weekday,yes,2015,1
1/15/2015 6:00,305.181,29.5,1/15/2015,360,Thursday,weekday,yes,2015,1
1/15/2015 6:30,351.828,31,1/15/2015,390,Thursday,weekday,yes,2015,1
1/15/2015 7:00,342.765,33,1/15/2015,420,Thursday,weekday,yes,2015,1
1/15/2015 7:30,342.18,33,1/15/2015,450,Thursday,weekday,yes,2015,1
